item_rand,rep,block,swahili,english,alpha,ID,diff,trial,instruct,dynamic
10,2,1,wimbo,song,0.307741538461538,13,difficult,30,0,0
3,3,1,dhoruba,storm,0.216794029850746,63,easy,31,0,0
16,3,1,tumaini,hope,0.302354545454546,53,difficult,32,0,0
10,3,1,wimbo,song,0.307741538461538,13,difficult,33,0,0
12,3,1,chanjo,scissors,0.351680597014926,26,difficult,34,0,0
2,3,1,ufu,death,0.170078787878788,75,easy,35,0,0
13,3,1,tunda,fruit,0.287647692307692,22,difficult,36,0,0
9,3,1,duka,shop,0.294655384615385,24,difficult,37,0,0
1,3,1,kiti,chair,0.222518181818182,68,easy,38,0,0
6,3,1,roho,soul,0.199686567164179,44,easy,39,0,0
7,3,1,baba,father,0.157121212121212,59,easy,40,0,0
12,4,1,chanjo,scissors,0.351680597014926,26,difficult,41,0,0
16,4,1,tumaini,hope,0.302354545454546,53,difficult,42,0,0
1,4,1,kiti,chair,0.222518181818182,68,easy,43,0,0
13,4,1,tunda,fruit,0.287647692307692,22,difficult,44,0,0
6,4,1,roho,soul,0.199686567164179,44,easy,45,0,0
10,4,1,wimbo,song,0.307741538461538,13,difficult,46,0,0
9,4,1,duka,shop,0.294655384615385,24,difficult,47,0,0
2,4,1,ufu,death,0.170078787878788,75,easy,48,0,0
3,4,1,dhoruba,storm,0.216794029850746,63,easy,49,0,0
7,4,1,baba,father,0.157121212121212,59,easy,50,0,0
13,5,1,tunda,fruit,0.287647692307692,22,difficult,51,0,0
6,5,1,roho,soul,0.199686567164179,44,easy,52,0,0
9,5,1,duka,shop,0.294655384615385,24,difficult,53,0,0
7,5,1,baba,father,0.157121212121212,59,easy,54,0,0
16,5,1,tumaini,hope,0.302354545454546,53,difficult,55,0,0
10,5,1,wimbo,song,0.307741538461538,13,difficult,56,0,0
3,5,1,dhoruba,storm,0.216794029850746,63,easy,57,0,0
2,5,1,ufu,death,0.170078787878788,75,easy,58,0,0
12,5,1,chanjo,scissors,0.351680597014926,26,difficult,59,0,0
1,5,1,kiti,chair,0.222518181818182,68,easy,60,1,0
26,0,2,ajabu,wonder,0.315165151515151,52,difficult,61,0,1
21,0,2,adhama,honor,0.225168181818182,33,easy,62,0,1
23,0,2,mbwa,dog,0.18435303030303,29,easy,63,0,1
19,0,2,bibi,grandmother,0.175557575757576,34,easy,64,0,1
25,0,2,kichwa,head,0.3271421875,46,difficult,65,0,1
24,0,2,maji,ice,0.223059090909091,72,easy,66,0,1
27,0,2,chunga,pot,0.369626865671642,36,difficult,67,0,1
30,0,2,fasihi,book,0.386646268656716,12,difficult,68,0,1
17,0,2,pombe,beer,0.178725757575757,2,easy,69,0,1
32,0,2,chama,society,0.315827272727273,50,difficult,70,0,1
21,1,2,adhama,honor,0.225168181818182,33,easy,71,0,1
30,1,2,fasihi,book,0.386646268656716,12,difficult,72,0,1
26,1,2,ajabu,wonder,0.315165151515151,52,difficult,73,0,1
32,1,2,chama,society,0.315827272727273,50,difficult,74,0,1
24,1,2,maji,ice,0.223059090909091,72,easy,75,0,1
23,1,2,mbwa,dog,0.18435303030303,29,easy,76,0,1
27,1,2,chunga,pot,0.369626865671642,36,difficult,77,0,1
25,1,2,kichwa,head,0.3271421875,46,difficult,78,0,1
17,1,2,pombe,beer,0.178725757575757,2,easy,79,0,1
19,1,2,bibi,grandmother,0.175557575757576,34,easy,80,0,1
30,2,2,fasihi,book,0.386646268656716,12,difficult,81,0,1
27,2,2,chunga,pot,0.369626865671642,36,difficult,82,0,1
19,2,2,bibi,grandmother,0.175557575757576,34,easy,83,0,1
17,2,2,pombe,beer,0.178725757575757,2,easy,84,0,1
32,2,2,chama,society,0.315827272727273,50,difficult,85,0,1
21,2,2,adhama,honor,0.225168181818182,33,easy,86,0,1
23,2,2,mbwa,dog,0.18435303030303,29,easy,87,0,1
24,2,2,maji,ice,0.223059090909091,72,easy,88,0,1
25,2,2,kichwa,head,0.3271421875,46,difficult,89,0,1
26,2,2,ajabu,wonder,0.315165151515151,52,difficult,90,0,1
19,3,2,bibi,grandmother,0.175557575757576,34,easy,91,0,1
30,3,2,fasihi,book,0.386646268656716,12,difficult,92,0,1
23,3,2,mbwa,dog,0.18435303030303,29,easy,93,0,1
26,3,2,ajabu,wonder,0.315165151515151,52,difficult,94,0,1
25,3,2,kichwa,head,0.3271421875,46,difficult,95,0,1
24,3,2,maji,ice,0.223059090909091,72,easy,96,0,1
21,3,2,adhama,honor,0.225168181818182,33,easy,97,0,1
17,3,2,pombe,beer,0.178725757575757,2,easy,98,0,1
27,3,2,chunga,pot,0.369626865671642,36,difficult,99,0,1
32,3,2,chama,society,0.315827272727273,50,difficult,100,0,1
26,4,2,ajabu,wonder,0.315165151515151,52,difficult,101,0,1
25,4,2,kichwa,head,0.3271421875,46,difficult,102,0,1
23,4,2,mbwa,dog,0.18435303030303,29,easy,103,0,1
24,4,2,maji,ice,0.223059090909091,72,easy,104,0,1
30,4,2,fasihi,book,0.386646268656716,12,difficult,105,0,1
19,4,2,bibi,grandmother,0.175557575757576,34,easy,106,0,1
17,4,2,pombe,beer,0.178725757575757,2,easy,107,0,1
21,4,2,adhama,honor,0.225168181818182,33,easy,108,0,1
32,4,2,chama,society,0.315827272727273,50,difficult,109,0,1
27,4,2,chunga,pot,0.369626865671642,36,difficult,110,0,1
32,5,2,chama,society,0.315827272727273,50,difficult,111,0,1
23,5,2,mbwa,dog,0.18435303030303,29,easy,112,0,1
21,5,2,adhama,honor,0.225168181818182,33,easy,113,0,1
26,5,2,ajabu,wonder,0.315165151515151,52,difficult,114,0,1
25,5,2,kichwa,head,0.3271421875,46,difficult,115,0,1
17,5,2,pombe,beer,0.178725757575757,2,easy,116,0,1
27,5,2,chunga,pot,0.369626865671642,36,difficult,117,0,1
19,5,2,bibi,grandmother,0.175557575757576,34,easy,118,0,1
24,5,2,maji,ice,0.223059090909091,72,easy,119,0,1
30,5,2,fasihi,book,0.386646268656716,12,difficult,120,0,1
