item_rand,rep,block,swahili,english,alpha,ID,diff,trial,instruct,dynamic
18,3,2,jicho,eye,0.210024615384615,7,easy,99,0,0
26,3,2,samaki,fish,0.294386567164179,3,difficult,100,0,0
19,4,2,kiti,chair,0.222518181818182,68,easy,101,0,0
26,4,2,samaki,fish,0.294386567164179,3,difficult,102,0,0
31,4,2,duara,wheel,0.287497014925373,19,difficult,103,0,0
18,4,2,jicho,eye,0.210024615384615,7,easy,104,0,0
24,4,2,lugha,language,0.211571212121212,25,easy,105,0,0
21,4,2,anga,sky,0.222377272727273,27,easy,106,0,0
23,4,2,lango,door,0.219891044776119,45,easy,107,0,0
28,4,2,kichwa,head,0.3271421875,46,difficult,108,0,0
30,4,2,kijana,boy,0.353060606060606,64,difficult,109,0,0
32,4,2,askari,police,0.347927272727273,9,difficult,110,0,0
32,5,2,askari,police,0.347927272727273,9,difficult,111,0,0
28,5,2,kichwa,head,0.3271421875,46,difficult,112,0,0
24,5,2,lugha,language,0.211571212121212,25,easy,113,0,0
31,5,2,duara,wheel,0.287497014925373,19,difficult,114,0,0
23,5,2,lango,door,0.219891044776119,45,easy,115,0,0
26,5,2,samaki,fish,0.294386567164179,3,difficult,116,0,0
19,5,2,kiti,chair,0.222518181818182,68,easy,117,0,0
30,5,2,kijana,boy,0.353060606060606,64,difficult,118,0,0
18,5,2,jicho,eye,0.210024615384615,7,easy,119,0,0
21,5,2,anga,sky,0.222377272727273,27,easy,120,0,0
