item_rand,rep,block,swahili,english,alpha,ID,diff,trial,instruct,dynamic
22,2,2,bibi,grandmother,0.175557575757576,34,easy,81,0,1
26,2,2,duara,wheel,0.287497014925373,19,difficult,82,0,1
25,2,2,wimbo,song,0.307741538461538,13,difficult,83,0,1
18,2,2,baskeli,bike,0.214457575757576,20,easy,84,0,1
31,2,2,fasihi,book,0.386646268656716,12,difficult,85,0,1
28,2,2,likizo,holays,0.307474242424242,17,difficult,86,0,1
21,2,2,limau,lemon,0.158680303030303,61,easy,87,0,1
23,2,2,anga,sky,0.222377272727273,27,easy,88,0,1
32,2,2,afisi,office,0.34374,5,difficult,89,0,1
20,2,2,maji,ice,0.223059090909091,72,easy,90,0,1
22,3,2,bibi,grandmother,0.175557575757576,34,easy,91,0,1
18,3,2,baskeli,bike,0.214457575757576,20,easy,92,0,1
25,3,2,wimbo,song,0.307741538461538,13,difficult,93,0,1
21,3,2,limau,lemon,0.158680303030303,61,easy,94,0,1
31,3,2,fasihi,book,0.386646268656716,12,difficult,95,0,1
26,3,2,duara,wheel,0.287497014925373,19,difficult,96,0,1
20,3,2,maji,ice,0.223059090909091,72,easy,97,0,1
32,3,2,afisi,office,0.34374,5,difficult,98,0,1
28,3,2,likizo,holays,0.307474242424242,17,difficult,99,0,1
23,3,2,anga,sky,0.222377272727273,27,easy,100,0,1
28,4,2,likizo,holays,0.307474242424242,17,difficult,101,0,1
22,4,2,bibi,grandmother,0.175557575757576,34,easy,102,0,1
20,4,2,maji,ice,0.223059090909091,72,easy,103,0,1
18,4,2,baskeli,bike,0.214457575757576,20,easy,104,0,1
32,4,2,afisi,office,0.34374,5,difficult,105,0,1
21,4,2,limau,lemon,0.158680303030303,61,easy,106,0,1
26,4,2,duara,wheel,0.287497014925373,19,difficult,107,0,1
23,4,2,anga,sky,0.222377272727273,27,easy,108,0,1
25,4,2,wimbo,song,0.307741538461538,13,difficult,109,0,1
31,4,2,fasihi,book,0.386646268656716,12,difficult,110,0,1
23,5,2,anga,sky,0.222377272727273,27,easy,111,0,1
20,5,2,maji,ice,0.223059090909091,72,easy,112,0,1
28,5,2,likizo,holays,0.307474242424242,17,difficult,113,0,1
32,5,2,afisi,office,0.34374,5,difficult,114,0,1
26,5,2,duara,wheel,0.287497014925373,19,difficult,115,0,1
18,5,2,baskeli,bike,0.214457575757576,20,easy,116,0,1
31,5,2,fasihi,book,0.386646268656716,12,difficult,117,0,1
21,5,2,limau,lemon,0.158680303030303,61,easy,118,0,1
22,5,2,bibi,grandmother,0.175557575757576,34,easy,119,0,1
25,5,2,wimbo,song,0.307741538461538,13,difficult,120,0,1
